Participant,X,Y,Word,Consonant,Vowel,Section
P17,103.8293,54.6425,zadao,z,a,Front
P17,101.4513,55.4495,zadao,z,a,Front
P17,98.9216,55.8684,zadao,z,a,Front
P17,96.2629,55.8496,zadao,z,a,Front
P17,93.9004,56.3586,zadao,z,a,Front
P17,91.6465,57.088,zadao,z,a,Front
P17,89.3606,57.6986,zadao,z,a,Front
P17,86.8208,57.3121,zadao,z,a,Front
P17,84.2926,56.6044,zadao,z,a,Front
P17,81.8149,55.63,zadao,z,a,Front
P17,79.3917,54.2557,zadao,z,a,Front
P17,77.0741,52.5963,zadao,z,a,Front
P17,74.9031,50.9235,zadao,z,a,Front
P17,72.8791,49.5926,zadao,z,a,Front
P17,70.9693,47.9318,zadao,z,a,Back
P17,69.1478,46.9265,zadao,z,a,Back
P17,67.4906,44.972,zadao,z,a,Back
P17,65.8917,43.6162,zadao,z,a,Back
P17,64.3739,42.3051,zadao,z,a,Back
P17,62.879,41.2668,zadao,z,a,Back
P17,61.5604,39.7669,zadao,z,a,Back
P17,60.183,38.7626,zadao,z,a,Back
P17,58.7482,38.0605,zadao,z,a,Back
P17,57.4847,36.9614,zadao,z,a,Back
P17,56.2202,35.9741,zadao,z,a,Back
P17,54.9829,35.0035,zadao,z,a,Back
P17,53.6309,34.3039,zadao,z,a,Back
P17,52.4227,33.3545,zadao,z,a,Back
P17,51.3167,32.2763,zadao,z,a,Back
P17,50.1345,31.3509,zadao,z,a,Back
P17,49.0681,30.2825,zadao,z,a,
P17,47.8919,29.3751,zadao,z,a,
P17,46.847,28.3143,zadao,z,a,
P17,45.8121,27.2541,zadao,z,a,
P17,44.7858,26.1916,zadao,z,a,
P17,118.089,44.5967,siji,s,i,
P17,114.5701,44.5558,siji,s,i,
P17,112.8354,46.2407,siji,s,i,
P17,110.5076,47.213,siji,s,i,
P17,108.2581,48.1954,siji,s,i,
P17,106.1296,49.2748,siji,s,i,Front
P17,103.919,50.1767,siji,s,i,Front
P17,101.5441,50.7308,siji,s,i,Front
P17,99.3116,51.4336,siji,s,i,Front
P17,97.2206,52.3505,siji,s,i,Front
P17,95.1782,53.362,siji,s,i,Front
P17,93.1078,54.3275,siji,s,i,Front
P17,90.7362,54.4552,siji,s,i,Front
P17,88.5266,54.9414,siji,s,i,Front
P17,86.2808,55.2369,siji,s,i,Front
P17,84.0732,55.6013,siji,s,i,Front
P17,81.9271,56.26,siji,s,i,Front
P17,79.5239,55.2145,siji,s,i,Front
P17,77.296,54.8549,siji,s,i,Front
P17,75.1146,54.5184,siji,s,i,Front
P17,72.9556,53.5022,siji,s,i,Front
P17,70.8736,52.8206,siji,s,i,Back
P17,68.8973,51.1862,siji,s,i,Back
P17,67.0403,49.5563,siji,s,i,Back
P17,65.2499,48.2692,siji,s,i,Back
P17,63.509,47.1616,siji,s,i,Back
P17,61.8126,46.1405,siji,s,i,Back
P17,60.3855,44.2819,siji,s,i,Back
P17,58.8348,43.2199,siji,s,i,Back
P17,57.4004,41.9587,siji,s,i,Back
P17,56.0553,40.6244,siji,s,i,Back
P17,54.6957,39.4702,siji,s,i,Back
P17,53.5849,37.8947,siji,s,i,Back
P17,52.4657,36.4908,siji,s,i,Back
P17,51.3817,35.1365,siji,s,i,Back
P17,50.0528,34.2574,siji,s,i,Back
P17,48.7932,33.2822,siji,s,i,Back
P17,47.8523,31.8945,siji,s,i,
P17,46.8605,30.6366,siji,s,i,
P17,45.9319,29.3482,siji,s,i,
P17,44.8563,28.2524,siji,s,i,
P17,43.7854,27.1576,siji,s,i,
P17,124.4265,50.7168,chifan,ch,i,
P17,122.0645,52.3829,chifan,ch,i,
P17,119.7136,54.0118,chifan,ch,i,
P17,117.6707,55.9744,chifan,ch,i,
P17,115.5256,57.8311,chifan,ch,i,
P17,113.4178,59.7688,chifan,ch,i,Front
P17,110.7792,60.9298,chifan,ch,i,Front
P17,108.0324,61.8374,chifan,ch,i,Front
P17,105.0997,62.2971,chifan,ch,i,Front
P17,101.7782,61.7763,chifan,ch,i,Front
P17,98.3796,60.7034,chifan,ch,i,Front
P17,95.486,60.4221,chifan,ch,i,Front
P17,92.5568,59.7208,chifan,ch,i,Front
P17,89.6591,58.6856,chifan,ch,i,Front
P17,86.6408,56.6203,chifan,ch,i,Front
P17,83.755,54.1472,chifan,ch,i,Front
P17,81.2771,52.6099,chifan,ch,i,Front
P17,79.0326,51.6528,chifan,ch,i,Front
P17,76.8488,50.302,chifan,ch,i,Front
P17,74.7286,47.9559,chifan,ch,i,Front
P17,72.815,46.3228,chifan,ch,i,Front
P17,71.0395,44.3457,chifan,ch,i,Back
P17,69.359,43.3359,chifan,ch,i,Back
P17,67.7792,42.0336,chifan,ch,i,Back
P17,66.2952,40.6914,chifan,ch,i,Back
P17,64.8346,39.7183,chifan,ch,i,Back
P17,63.4249,38.7717,chifan,ch,i,Back
P17,62.0985,37.6986,chifan,ch,i,Back
P17,60.8971,36.4018,chifan,ch,i,Back
P17,59.6919,35.3312,chifan,ch,i,Back
P17,58.6082,34.0823,chifan,ch,i,Back
P17,57.5033,33.0318,chifan,ch,i,Back
P17,56.4409,31.988,chifan,ch,i,Back
P17,55.2742,31.2196,chifan,ch,i,Back
P17,54.401,29.9681,chifan,ch,i,Back
P17,53.3618,29.0706,chifan,ch,i,Back
P17,52.4996,27.9454,chifan,ch,i,Back
P17,51.0313,27.6795,chifan,ch,i,
P17,50.5353,26.1417,chifan,ch,i,
P17,49.7933,24.9856,chifan,ch,i,
P17,48.6925,24.2458,chifan,ch,i,
P17,47.7663,23.3134,chifan,ch,i,
P17,115.1251,41.7345,ciya,c,i,
P17,112.8146,42.7224,ciya,c,i,
P17,111.1493,44.3357,ciya,c,i,
P17,109.3443,45.7901,ciya,c,i,
P17,106.9652,46.4812,ciya,c,i,
P17,105.0336,47.6967,ciya,c,i,Front
P17,103.1912,49.0358,ciya,c,i,Front
P17,101.1778,50.1037,ciya,c,i,Front
P17,99.1135,51.0617,ciya,c,i,Front
P17,97.2081,52.3246,ciya,c,i,Front
P17,95.2701,53.573,ciya,c,i,Front
P17,93.1522,54.4414,ciya,c,i,Front
P17,90.966,55.1199,ciya,c,i,Front
P17,88.7635,55.7246,ciya,c,i,Front
P17,86.5615,56.3155,ciya,c,i,Front
P17,84.2247,56.2939,ciya,c,i,Front
P17,81.8712,55.9457,ciya,c,i,Front
P17,79.4994,55.0364,ciya,c,i,Front
P17,77.3311,55.2127,ciya,c,i,Front
P17,75.1337,54.8443,ciya,c,i,Front
P17,72.9556,53.5022,ciya,c,i,Front
P17,70.8863,52.1678,ciya,c,i,Back
P17,68.9182,50.8302,ciya,c,i,Back
P17,67.075,49.2028,ciya,c,i,Back
P17,65.3112,47.8247,ciya,c,i,Back
P17,63.6875,46.1591,ciya,c,i,Back
P17,62.2365,44.2031,ciya,c,i,Back
P17,60.8433,42.5227,ciya,c,i,Back
P17,59.548,40.8619,ciya,c,i,Back
P17,58.2092,39.6195,ciya,c,i,Back
P17,56.9572,38.3133,ciya,c,i,Back
P17,55.6885,37.1935,ciya,c,i,Back
P17,54.5371,35.9254,ciya,c,i,Back
P17,53.424,34.6923,ciya,c,i,Back
P17,52.4227,33.3545,ciya,c,i,Back
P17,51.5209,31.9562,ciya,c,i,Back
P17,50.5947,30.6882,ciya,c,i,Back
P17,49.8536,29.241,ciya,c,i,
P17,49.1135,27.8809,ciya,c,i,
P17,48.2501,26.7291,ciya,c,i,
P17,47.2533,25.7489,ciya,c,i,
P17,47.4394,23.6291,ciya,c,i,
P17,122.2602,48.6248,shibai,sh,i,
P17,120.4701,50.7177,shibai,sh,i,
P17,118.7966,52.9758,shibai,sh,i,
P17,116.5073,54.5515,shibai,sh,i,
P17,114.3539,56.2776,shibai,sh,i,
P17,112.5302,58.4907,shibai,sh,i,Front
P17,110.4357,60.3915,shibai,sh,i,Front
P17,107.5254,60.9694,shibai,sh,i,Front
P17,104.3402,60.8717,shibai,sh,i,Front
P17,100.826,59.807,shibai,sh,i,Front
P17,97.2552,58.1249,shibai,sh,i,Front
P17,94.2093,57.1504,shibai,sh,i,Front
P17,91.3735,56.2983,shibai,sh,i,Front
P17,88.7635,55.7246,shibai,sh,i,Front
P17,86.3022,55.319,shibai,sh,i,Front
P17,83.8537,54.5982,shibai,sh,i,Front
P17,81.8041,55.5691,shibai,sh,i,Front
P17,79.4357,54.5748,shibai,sh,i,Front
P17,77.0324,52.1712,shibai,sh,i,Front
P17,74.9006,50.8804,shibai,sh,i,Front
P17,72.8725,49.2561,shibai,sh,i,Front
P17,70.9756,47.6097,shibai,sh,i,Back
P17,69.2031,45.9862,shibai,sh,i,Back
P17,67.4906,44.972,shibai,sh,i,Back
P17,65.9359,43.2957,shibai,sh,i,Back
P17,64.4395,41.937,shibai,sh,i,Back
P17,63.084,40.3297,shibai,sh,i,Back
P17,61.7599,39,shibai,sh,i,Back
P17,60.5078,37.6889,shibai,sh,i,Back
P17,59.3211,36.4036,shibai,sh,i,Back
P17,58.2339,35.0416,shibai,sh,i,Back
P17,57.0923,33.9743,shibai,sh,i,Back
P17,55.9351,33.0342,shibai,sh,i,Back
P17,54.7954,32.1183,shibai,sh,i,Back
P17,53.7488,31.0845,shibai,sh,i,Back
P17,52.5806,30.2952,shibai,sh,i,Back
P17,51.63,29.1975,shibai,sh,i,Back
P17,50.6408,28.1973,shibai,sh,i,
P17,49.5031,27.4044,shibai,sh,i,
P17,48.5341,26.4082,shibai,sh,i,
P17,47.4244,25.5703,shibai,sh,i,
P17,46.1131,24.9098,shibai,sh,i,
P17,115.4541,42.0522,ziben,z,i,
P17,112.4963,42.39,ziben,z,i,
P17,110.5707,43.682,ziben,z,i,
P17,108.7626,45.0786,ziben,z,i,
P17,107.0007,46.5282,ziben,z,i,
P17,104.986,47.6282,ziben,z,i,Front
P17,103.2871,49.1862,ziben,z,i,Front
P17,101.658,50.9258,ziben,z,i,Front
P17,99.812,52.3729,ziben,z,i,Front
P17,97.7785,53.5042,ziben,z,i,Front
P17,95.5616,54.2413,ziben,z,i,Front
P17,93.571,55.5145,ziben,z,i,Front
P17,91.3095,56.1135,ziben,z,i,Front
P17,89.2419,57.3063,ziben,z,i,Front
P17,87.0012,58.0052,ziben,z,i,Front
P17,84.3762,56.9865,ziben,z,i,Front
P17,81.6919,54.939,ziben,z,i,Front
P17,79.3917,54.2557,ziben,z,i,Front
P17,77.2326,54.2094,ziben,z,i,Front
P17,74.9388,51.5293,ziben,z,i,Front
P17,72.898,50.5588,ziben,z,i,Front
P17,70.931,49.8859,ziben,z,i,Back
P17,69.0139,49.2035,ziben,z,i,Back
P17,67.2683,47.2348,ziben,z,i,Back
P17,65.7149,44.8985,ziben,z,i,Back
P17,64.6654,40.6684,ziben,z,i,Back
P17,63.5076,38.3938,ziben,z,i,Back
P17,62.3575,36.7035,ziben,z,i,Back
P17,61.286,35.1161,ziben,z,i,Back
P17,60.1299,34.0644,ziben,z,i,Back
P17,59.1357,32.7305,ziben,z,i,Back
P17,58.2053,31.4222,ziben,z,i,Back
P17,57.5215,29.7533,ziben,z,i,Back
P17,56.9229,28.1252,ziben,z,i,Back
P17,56.2581,26.7891,ziben,z,i,Back
P17,55.7047,25.3981,ziben,z,i,Back
P17,55.0879,24.2187,ziben,z,i,Back
P17,54.1351,23.5644,ziben,z,i,
P17,53.7587,22.1992,ziben,z,i,
P17,52.8244,21.561,ziben,z,i,
P17,52.6829,20.0783,ziben,z,i,
P17,52.2468,18.9866,ziben,z,i,
P17,124.6727,50.9545,zhadui,zh,a,
P17,122.8632,53.217,zhadui,zh,a,
P17,120.9489,55.4075,zhadui,zh,a,
P17,118.7011,57.2348,zhadui,zh,a,
P17,115.7663,58.1503,zhadui,zh,a,
P17,112.5753,58.5557,zhadui,zh,a,Front
P17,109.6104,59.0978,zhadui,zh,a,Front
P17,105.8619,58.122,zhadui,zh,a,Front
P17,102.6043,57.6136,zhadui,zh,a,Front
P17,99.9377,57.9697,zhadui,zh,a,Front
P17,97.1367,57.8534,zhadui,zh,a,Front
P17,94.1644,57.0352,zhadui,zh,a,Front
P17,91.4097,56.403,zhadui,zh,a,Front
P17,88.6448,55.3323,zhadui,zh,a,Front
P17,86.1439,54.7108,zhadui,zh,a,Front
P17,83.4676,52.8336,zhadui,zh,a,Front
P17,81.232,52.3565,zhadui,zh,a,Front
P17,78.8872,50.5986,zhadui,zh,a,Front
P17,76.6773,48.5559,zhadui,zh,a,Front
P17,74.6872,47.2524,zhadui,zh,a,Front
P17,72.8212,46.6392,zhadui,zh,a,Front
P17,71.0203,45.3278,zhadui,zh,a,Back
P17,69.2634,44.9611,zhadui,zh,a,Back
P17,67.6205,43.6495,zhadui,zh,a,Back
P17,66.0741,42.2942,zhadui,zh,a,Back
P17,64.6654,40.6684,zhadui,zh,a,Back
P17,63.2887,39.3941,zhadui,zh,a,Back
P17,61.9388,38.3124,zhadui,zh,a,Back
P17,60.6893,37.0887,zhadui,zh,a,Back
P17,59.3549,36.3058,zhadui,zh,a,Back
P17,58.2339,35.0416,zhadui,zh,a,Back
P17,57.0417,34.0903,zhadui,zh,a,Back
P17,55.8061,33.3009,zhadui,zh,a,Back
P17,54.5885,32.5066,zhadui,zh,a,Back
P17,53.442,31.6098,zhadui,zh,a,Back
P17,52.3393,30.6735,zhadui,zh,a,Back
P17,51.064,30.0126,zhadui,zh,a,Back
P17,49.7748,29.3455,zhadui,zh,a,
P17,48.6638,28.4309,zhadui,zh,a,
P17,47.4561,27.6262,zhadui,zh,a,
P17,46.3104,26.7337,zhadui,zh,a,
P17,45.2845,25.71,zhadui,zh,a,
P17,124.0872,50.3891,chaqu,ch,a,
P17,122.0645,52.3829,chaqu,ch,a,
P17,120.0186,54.3564,chaqu,ch,a,
P17,117.8281,56.1671,chaqu,ch,a,
P17,115.6451,57.9895,chaqu,ch,a,
P17,113.3087,59.6117,chaqu,ch,a,Front
P17,110.6786,60.7722,chaqu,ch,a,Front
P17,107.8068,61.4512,chaqu,ch,a,Front
P17,104.8914,61.9062,chaqu,ch,a,Front
P17,101.7782,61.7763,chaqu,ch,a,Front
P17,98.6579,61.3415,chaqu,ch,a,Front
P17,95.7506,61.1,chaqu,ch,a,Front
P17,92.6569,60.0103,chaqu,ch,a,Front
P17,89.7491,58.983,chaqu,ch,a,Front
P17,86.7991,57.2285,chaqu,ch,a,Front
P17,84.1254,55.8401,chaqu,ch,a,Front
P17,81.6707,54.8201,chaqu,ch,a,Front
P17,79.3036,53.6174,chaqu,ch,a,Front
P17,76.9404,51.2352,chaqu,ch,a,Front
P17,74.865,50.2745,chaqu,ch,a,Front
P17,72.8597,48.6033,chaqu,ch,a,Front
P17,70.9757,47.6054,chaqu,ch,a,Back
P17,69.221,45.6818,chaqu,ch,a,Back
P17,67.4616,45.2668,chaqu,ch,a,Back
P17,65.8033,44.2574,chaqu,ch,a,Back
P17,64.2612,42.938,chaqu,ch,a,Back
P17,62.9036,41.1544,chaqu,ch,a,Back
P17,61.5397,39.8462,chaqu,ch,a,Back
P17,60.0281,39.2747,chaqu,ch,a,Back
P17,58.7821,37.9626,chaqu,ch,a,Back
P17,57.5955,36.6774,chaqu,ch,a,Back
P17,56.3404,35.6986,chaqu,ch,a,Back
P17,55.1112,34.7381,chaqu,ch,a,Back
P17,53.8371,33.9168,chaqu,ch,a,Back
P17,52.7666,32.7659,chaqu,ch,a,Back
P17,50.404,33.707,chaqu,ch,a,Back
P17,50.2887,31.1288,chaqu,ch,a,Back
P17,49.0681,30.2825,chaqu,ch,a,
P17,47.9228,29.3372,chaqu,ch,a,
P17,46.725,28.4522,chaqu,ch,a,
P17,45.4938,27.5865,chaqu,ch,a,
P17,43.6261,27.3115,chaqu,ch,a,
P17,116.7814,43.3339,sahuang,s,a,
P17,114.5701,44.5558,sahuang,s,a,
P17,112.8354,46.2407,sahuang,s,a,
P17,110.6405,47.3756,sahuang,s,a,
P17,108.343,48.3079,sahuang,s,a,
P17,105.4594,48.3098,sahuang,s,a,Front
P17,103.236,49.1061,sahuang,s,a,Front
P17,100.8107,49.4754,sahuang,s,a,Front
P17,98.5759,50.0527,sahuang,s,a,Front
P17,96.3818,50.6156,sahuang,s,a,Front
P17,94.5148,51.8408,sahuang,s,a,Front
P17,92.4041,52.5242,sahuang,s,a,Front
P17,90.2991,53.1912,sahuang,s,a,Front
P17,88.4649,54.7376,sahuang,s,a,Front
P17,86.5398,56.232,sahuang,s,a,Front
P17,84.3762,56.9865,sahuang,s,a,Front
P17,82.0504,56.9524,sahuang,s,a,Front
P17,79.7069,56.5408,sahuang,s,a,Front
P17,77.4578,56.5023,sahuang,s,a,Front
P17,75.191,55.8177,sahuang,s,a,Front
P17,72.9941,55.4692,sahuang,s,a,Front
P17,70.848,54.1248,sahuang,s,a,Back
P17,68.7843,53.1071,sahuang,s,a,Back
P17,66.8235,51.7633,sahuang,s,a,Back
P17,64.8968,50.8293,sahuang,s,a,Back
P17,62.9354,50.3827,sahuang,s,a,Back
P17,61.2384,48.7649,sahuang,s,a,Back
P17,59.3099,48.4156,sahuang,s,a,Back
P17,57.9129,46.2677,sahuang,s,a,Back
P17,56.4558,44.6907,sahuang,s,a,Back
P17,54.8895,43.612,sahuang,s,a,Back
P17,53.4126,42.4125,sahuang,s,a,Back
P17,51.9986,41.1756,sahuang,s,a,Back
P17,50.8177,39.584,sahuang,s,a,Back
P17,49.5456,38.2794,sahuang,s,a,Back
P17,48.249,37.0848,sahuang,s,a,Back
P17,47.0392,35.8077,sahuang,s,a,Back
P17,45.8483,34.5514,sahuang,s,a,
P17,44.5065,33.5159,sahuang,s,a,
P17,43.7759,31.7842,sahuang,s,a,
P17,42.7895,30.4109,sahuang,s,a,
P17,41.6357,29.2336,sahuang,s,a,
P17,121.055,47.4609,cayao,c,a,
P17,117.4405,47.5537,cayao,c,a,
P17,115.4386,49.1818,cayao,c,a,
P17,113.3086,50.639,cayao,c,a,
P17,111.0129,51.8478,cayao,c,a,
P17,108.8114,53.1362,cayao,c,a,Front
P17,106.4484,54.1414,cayao,c,a,Front
P17,103.8293,54.6425,cayao,c,a,Front
P17,101.243,55.0586,cayao,c,a,Front
P17,98.9848,55.9991,cayao,c,a,Front
P17,96.5538,56.5166,cayao,c,a,Front
P17,94.2093,57.1504,cayao,c,a,Front
P17,91.8763,57.7527,cayao,c,a,Front
P17,89.5404,58.2933,cayao,c,a,Front
P17,87.0012,58.0052,cayao,c,a,Front
P17,84.4282,57.224,cayao,c,a,Front
P17,82.0504,56.9524,cayao,c,a,Front
P17,79.5679,55.5336,cayao,c,a,Front
P17,77.2642,54.5314,cayao,c,a,Front
P17,75.0764,53.8695,cayao,c,a,Front
P17,72.9301,52.1995,cayao,c,a,Front
P17,70.9054,51.1958,cayao,c,a,Back
P17,68.9546,50.2114,cayao,c,a,Back
P17,67.0143,49.8211,cayao,c,a,Back
P17,65.1676,48.8662,cayao,c,a,Back
P17,63.387,47.8469,cayao,c,a,Back
P17,61.6184,47.0284,cayao,c,a,Back
P17,59.8275,46.4267,cayao,c,a,Back
P17,58.1473,45.4927,cayao,c,a,Back
P17,56.6254,44.2,cayao,c,a,Back
P17,55.084,43.1137,cayao,c,a,Back
P17,53.7029,41.7468,cayao,c,a,Back
P17,52.3754,40.3961,cayao,c,a,Back
P17,50.888,39.452,cayao,c,a,Back
P17,49.4832,38.3862,cayao,c,a,Back
P17,47.8584,37.6971,cayao,c,a,Back
P17,46.4182,36.7019,cayao,c,a,Back
P17,45.1001,35.5435,cayao,c,a,
P17,43.9858,34.1527,cayao,c,a,
P17,43.0247,32.6328,cayao,c,a,
P17,41.5034,31.754,cayao,c,a,
P17,40.6395,30.1957,cayao,c,a,
P17,123.1541,49.488,shafa,sh,a,
P17,121.2678,51.5508,shafa,sh,a,
P17,119.5677,53.847,shafa,sh,a,
P17,117.8281,56.1671,shafa,sh,a,
