Participant,X,Y,Word,Radius,Consonant,Vowel,Section
P1,107.5784,51.3609,cayao,119.2101262,c,a,Front
P1,105.4266,52.5398,cayao,117.7930328,c,a,Front
P1,103.0436,53.2976,cayao,116.0112825,c,a,Front
P1,100.9739,54.5534,cayao,114.768471,c,a,Front
P1,98.7945,55.6055,cayao,113.3680945,c,a,Front
P1,96.5659,56.5443,cayao,111.9027743,c,a,Front
P1,94.4289,57.7131,cayao,110.6689616,c,a,Front
P1,91.9426,57.9443,cayao,108.6783493,c,a,Front
P1,89.6308,58.592,cayao,107.0826913,c,a,Front
P1,87.3177,59.2216,cayao,105.5062967,c,a,Front
P1,84.8671,59.2302,cayao,103.492228,c,a,Front
P1,82.4433,59.1583,cayao,101.4721744,c,a,Front
P1,80.0594,59.0967,cayao,99.50842919,c,a,Front
P1,77.7148,59.1186,cayao,97.64527129,c,a,Front
P1,75.3247,58.0904,cayao,95.12257882,c,a,Front
P1,73.0258,57.0868,cayao,92.6912628,c,a,Front
P1,70.8097,56.0832,cayao,90.3290592,c,a,Back
P1,68.6678,55.0869,cayao,88.03313756,c,a,Back
P1,66.535,54.7003,cayao,86.13378574,c,a,Back
P1,64.5043,53.6744,cayao,83.91511147,c,a,Back
P1,62.5221,52.7033,cayao,81.77194396,c,a,Back
P1,60.6642,51.3893,cayao,79.50475027,c,a,Back
P1,58.8917,50.0231,cayao,77.26928796,c,a,Back
P1,57.108,48.9286,cayao,75.20193855,c,a,Back
P1,55.2776,48.0982,cayao,73.27380095,c,a,Back
P1,53.5856,46.9534,cayao,71.2463213,c,a,Back
P1,51.9581,45.7477,cayao,69.22785719,c,a,Back
P1,50.3433,44.5989,cayao,67.25704228,c,a,Back
P1,48.8309,43.313,cayao,65.27229706,c,a,Back
P1,47.3418,42.052,cayao,63.3215345,c,a,Back
P1,45.9626,40.6688,cayao,61.37191452,c,a,Back
P1,44.615,39.2982,cayao,59.45457718,c,a,Back
P1,43.2928,37.9398,cayao,57.56470234,c,a,
P1,42.0833,36.4798,cayao,55.69362573,c,a,
P1,40.6199,35.3498,cayao,53.84779138,c,a,
P1,39.1183,34.245,cayao,51.99001269,c,a,
P1,37.6466,33.0859,cayao,50.1192904,c,a,
P1,117.9049,44.4189,shafa,125.9944607,sh,a,
P1,117.2804,47.3864,shafa,126.4917512,sh,a,
P1,115.7436,49.5264,shafa,125.8945799,sh,a,
P1,114.0486,51.5442,shafa,125.1554542,sh,a,
P1,112.4608,53.7676,shafa,124.6530639,sh,a,
P1,110.3677,55.377,shafa,123.48134,sh,a,Front
P1,108.1029,56.7348,shafa,122.0863404,sh,a,Front
P1,105.6624,57.7805,shafa,120.4289374,sh,a,Front
P1,103.3123,58.9425,shafa,118.9438928,sh,a,Front
P1,101.2073,60.5955,shafa,117.9607231,sh,a,Front
P1,98.8303,61.737,shafa,116.5284745,sh,a,Front
P1,96.1244,62.0579,shafa,114.4162717,sh,a,Front
P1,93.4676,62.3549,shafa,112.3580251,sh,a,Front
P1,90.8533,62.6336,shafa,110.3507588,sh,a,Front
P1,88.2759,62.9044,shafa,108.3955629,sh,a,Front
P1,85.7294,63.171,shafa,106.4899303,sh,a,Front
P1,83.1496,63.1242,shafa,104.3959798,sh,a,Front
P1,80.6079,63.073,shafa,102.3515358,sh,a,Front
P1,78.0705,62.7397,shafa,100.1562426,sh,a,Front
P1,75.5375,61.7097,shafa,97.53974052,sh,a,Front
P1,73.0835,60.0302,shafa,94.57707378,sh,a,Front
P1,70.7586,58.6886,shafa,91.9300345,sh,a,Back
P1,68.5348,57.3496,shafa,89.36439689,sh,a,Back
P1,66.5668,54.3768,shafa,85.95333176,sh,a,Back
P1,64.637,52.7128,shafa,83.4061212,sh,a,Back
P1,62.8605,50.8032,shafa,80.82331093,sh,a,Back
P1,61.1702,49.0768,shafa,78.42401205,sh,a,Back
P1,59.4693,47.8032,shafa,76.30035107,sh,a,Back
P1,57.7842,46.693,shafa,74.29165511,sh,a,Back
P1,56.3219,45.0781,shafa,72.14008261,sh,a,Back
P1,54.9313,43.5049,shafa,70.07227728,sh,a,Back
P1,53.4126,42.4125,shafa,68.20356292,sh,a,Back
P1,52.058,41.0526,shafa,66.29744588,sh,a,Back
P1,50.6811,39.8404,shafa,64.46573795,sh,a,Back
P1,49.4027,38.5241,shafa,62.64768989,sh,a,Back
P1,48.249,37.0848,shafa,60.85432106,sh,a,Back
P1,47.0392,35.8077,shafa,59.11749078,sh,a,Back
P1,45.689,34.7627,shafa,57.41019101,sh,a,
P1,44.3445,33.714,shafa,55.70519254,sh,a,
P1,43.1877,32.4486,shafa,54.01933981,sh,a,
P1,41.8227,31.4206,shafa,52.31053756,sh,a,
P1,40.4729,30.3565,shafa,50.59222002,sh,a,
P1,116.8259,43.3769,zhurou,124.6188042,zh,u,
P1,115.0475,45.0544,zhurou,123.5549522,zh,u,
P1,113.4788,46.9676,zhurou,122.8144678,zh,u,
P1,111.9623,48.9922,zhurou,122.2120791,zh,u,
P1,110.0308,50.5458,zhurou,121.0853205,zh,u,
P1,108.2486,52.3259,zhurou,120.2321056,zh,u,Front
P1,106.5443,54.2917,zhurou,119.5795825,zh,u,Front
P1,104.5627,55.8979,zhurou,118.5661565,zh,u,Front
P1,102.5529,57.5171,zhurou,117.5810958,zh,u,Front
P1,100.3815,58.8877,zhurou,116.3795805,zh,u,Front
P1,98.248,60.4016,zhurou,115.3300602,zh,u,Front
P1,96.2561,62.3956,zhurou,114.7102772,zh,u,Front
P1,93.8981,63.6,zhurou,113.4099342,zh,u,Front
P1,91.338,64.2359,zhurou,111.6641442,zh,u,Front
P1,88.6935,64.5091,zhurou,109.6720608,zh,u,Front
P1,85.9701,64.2711,zhurou,107.3388671,zh,u,Front
P1,83.3848,64.4452,zhurou,105.3859985,zh,u,Front
P1,80.6521,63.3935,zhurou,102.5840976,zh,u,Front
P1,78.1022,63.0632,zhurou,100.3838674,zh,u,Front
P1,75.5375,61.7097,zhurou,97.53974052,zh,u,Front
P1,73.0643,59.0538,zhurou,93.94542687,zh,u,Front
P1,70.7969,56.7331,zhurou,90.72400832,zh,u,Back
P1,68.6687,55.0726,zhurou,88.02489211,zh,u,Back
P1,66.6303,53.7299,zhurou,85.59497083,zh,u,Back
P1,64.8583,51.1086,zhurou,82.57534785,zh,u,Back
P1,63.1613,49.1141,zhurou,80.0096534,zh,u,Back
P1,61.7306,46.5156,zhurou,77.29403612,zh,u,Back
P1,60.2461,44.8178,zhurou,75.0881333,zh,u,Back
P1,58.8606,43.1346,zhurou,72.97372095,zh,u,Back
P1,57.6697,41.1799,zhurou,70.86309662,zh,u,Back
P1,56.4715,39.5579,zhurou,68.94822525,zh,u,Back
P1,55.3976,37.8606,zhurou,67.09932278,zh,u,Back
P1,54.3481,36.3164,zhurou,65.36510447,zh,u,Back
P1,53.288,34.9474,zhurou,63.72544006,zh,u,Back
P1,52.2791,33.6004,zhurou,62.14572533,zh,u,Back
P1,51.3732,32.1878,zhurou,60.62392388,zh,u,Back
P1,50.2288,31.2151,zhurou,59.13809954,zh,u,Back
P1,48.1276,31.5294,zhurou,57.53580577,zh,u,
P1,48.2414,28.9475,zhurou,56.26002515,zh,u,
P1,46.073,29.1888,zhurou,54.54087801,zh,u,
P1,46.1314,26.9207,zhurou,53.41189151,zh,u,
P1,45.449,25.5512,zhurou,52.13900097,zh,u,
P1,123.9186,50.2262,zhidao,133.710473,zh,i,
P1,122.0645,52.3829,zhidao,132.8296291,zh,i,
P1,119.4076,53.6661,zhidao,130.9130445,zh,i,
P1,116.5073,54.5515,zhidao,128.6460925,zh,i,
P1,113.8031,55.5473,zhidao,126.6358879,zh,i,
P1,111.4071,56.8736,zhidao,125.0845646,zh,i,Front
P1,108.5383,57.4174,zhidao,122.7897406,zh,i,Front
P1,105.7473,57.9258,zhidao,120.5731718,zh,i,Front
P1,103.7891,59.8373,zhidao,119.80267,zh,i,Front
P1,101.6518,61.5148,zhidao,118.8156516,zh,i,Front
P1,99.5317,63.3453,zhidao,117.9796014,zh,i,Front
P1,96.9175,64.0904,zhidao,116.1920014,zh,i,Front
P1,94.0409,64.0132,zhidao,113.7601892,zh,i,Front
P1,91.4508,64.609,zhidao,111.9712986,zh,i,Front
P1,88.6935,64.5091,zhidao,109.6720608,zh,i,Front
P1,85.9329,64.1011,zhidao,107.2073427,zh,i,Front
P1,83.1387,63.0633,zhidao,104.3504827,zh,i,Front
P1,80.4251,61.748,zhidao,101.3953264,zh,i,Front
P1,77.8451,60.4454,zhidao,98.55712037,zh,i,Front
P1,75.2851,57.4185,zhidao,94.68226035,zh,i,Front
P1,73.0005,55.7956,zhidao,91.88156496,zh,i,Front
P1,70.848,54.1248,zhidao,89.1567893,zh,i,Back
P1,68.8225,52.4568,zhidao,86.53468884,zh,i,Back
P1,66.9481,50.4952,zhidao,83.85590806,zh,i,Back
P1,65.1733,48.8248,zhidao,81.43353196,zh,i,Back
P1,63.6124,46.5811,zhidao,78.84374618,zh,i,Back
P1,62.0567,45.025,zhidao,76.66997222,zh,i,Back
P1,60.5648,43.593,zhidao,74.62201182,zh,i,Back
P1,59.1333,42.233,zhidao,72.66617823,zh,i,Back
P1,57.8722,40.5941,zhidao,70.68997445,zh,i,Back
P1,56.6513,39.097,zhidao,68.8327335,zh,i,Back
P1,55.3631,37.9397,zhidao,67.11552486,zh,i,Back
P1,54.0983,36.833,zhidao,65.44689413,zh,i,Back
P1,52.8086,35.8473,zhidao,63.82614786,zh,i,Back
P1,51.6878,34.6124,zhidao,62.20648602,zh,i,Back
P1,50.4434,33.6451,zhidao,60.63439088,zh,i,Back
P1,49.31,32.538,zhidao,59.07789387,zh,i,Back
P1,48.0861,31.5845,zhidao,57.53132758,zh,i,
P1,47.15,30.2825,zhidao,56.0370619,zh,i,
P1,46.073,29.1888,zhidao,54.54087801,zh,i,
P1,45.1756,27.9189,zhidao,53.10649501,zh,i,
P1,44.2893,26.6711,zhidao,51.69999681,zh,i,
P1,119.3708,45.8345,zufang,127.8678587,z,u,
P1,116.6419,46.7195,zufang,125.6504855,z,u,
P1,114.2166,47.8012,zufang,123.8159377,z,u,
P1,111.9623,48.9922,zufang,122.2120791,z,u,
P1,109.946,50.4333,zufang,120.9613189,z,u,
P1,108.0977,52.1086,zufang,120.0017456,z,u,Front
P1,105.9123,53.3012,zufang,118.5682639,z,u,Front
P1,103.4346,53.967,zufang,116.6668486,z,u,Front
P1,101.1821,54.9444,zufang,115.1377629,z,u,Front
P1,98.5403,55.0799,zufang,112.8892648,z,u,Front
P1,96.3814,56.1212,zufang,111.5301007,z,u,Front
P1,94.1869,57.0928,zufang,110.1397292,z,u,Front
P1,91.9473,57.9579,zufang,108.689577,z,u,Front
P1,89.5404,58.2933,zufang,106.8437741,z,u,Front
P1,87.1594,58.6134,zufang,105.0347165,z,u,Front
P1,84.7156,58.5376,zufang,102.9727318,z,u,Front
P1,82.3419,58.5892,zufang,101.0588089,z,u,Front
P1,79.8898,57.8672,zufang,98.64579555,z,u,Front
P1,77.5881,57.8291,zufang,96.76837329,z,u,Front
P1,75.2879,57.4658,zufang,94.71317784,z,u,Front
P1,73.0324,57.4247,zufang,92.90493862,z,u,Front
P1,70.8033,56.4067,zufang,90.5252622,z,u,Back
P1,68.6878,54.7467,zufang,87.83629677,z,u,Back
P1,66.7257,52.7595,zufang,85.06399873,z,u,Back
P1,64.814,51.4291,zufang,82.7393916,z,u,Back
P1,63.0859,49.5374,zufang,80.21087693,z,u,Back
P1,61.3752,48.1397,zufang,78.00221722,z,u,Back
P1,60.1465,45.2005,zufang,75.23753493,z,u,Back
P1,58.9518,42.8331,zufang,72.86967256,z,u,Back
P1,57.9056,40.4975,zufang,70.66191349,z,u,Back
P1,56.8463,38.5973,zufang,68.71137745,z,u,Back
P1,55.6885,37.1935,zufang,66.96689835,z,u,Back
P1,54.4082,36.1921,zufang,65.34615773,z,u,Back
P1,53.288,34.9474,zufang,63.72544006,z,u,Back
P1,52.2791,33.6004,zufang,62.14572533,z,u,Back
P1,51.2246,32.4206,zufang,60.62223148,z,u,Back
P1,50.3929,30.9788,zufang,59.15344808,z,u,Back
P1,49.2266,30.0723,zufang,57.68536534,z,u,
P1,48.3434,28.8228,zufang,56.28355109,z,u,
P1,47.4561,27.6262,zufang,54.91164133,z,u,
P1,46.6158,26.4148,zufang,53.5796087,z,u,
P1,45.6166,25.3894,zufang,52.2062815,z,u,
P1,119.0408,45.5158,cuxin,127.4456751,c,u,
P1,115.5309,45.5592,cuxin,124.1894905,c,u,
P1,113.4617,46.9483,cuxin,122.7912873,c,u,
P1,111.5381,48.4734,cuxin,121.6158635,c,u,
P1,109.2402,49.4975,cuxin,119.9309126,c,u,
P1,106.9976,50.5246,cuxin,118.3267578,c,u,Front
P1,104.8905,51.6995,cuxin,116.9395369,c,u,Front
P1,102.5032,52.3725,cuxin,115.1077094,c,u,Front
P1,100.2888,53.2677,cuxin,113.557436,c,u,Front
P1,98.2254,54.4286,cuxin,112.2973807,c,u,Front
P1,96.1554,55.6031,cuxin,111.0745951,c,u,Front
P1,93.8564,56.246,cuxin,109.4195428,c,u,Front
P1,91.811,57.5637,cuxin,108.364382,c,u,Front
P1,89.4842,58.1075,cuxin,106.6953776,c,u,Front
P1,87.0957,58.3684,cuxin,104.8452721,c,u,Front
P1,84.8063,58.952,cuxin,103.2833327,c,u,Front
P1,82.4541,59.2192,cuxin,101.516463,c,u,Front
P1,79.9085,58.0026,cuxin,98.74041715,c,u,Front
P1,77.5495,57.4355,cuxin,96.5026508,c,u,Front
P1,75.2447,56.7308,cuxin,94.23454009,c,u,Front
P1,73.0131,56.4355,cuxin,92.28151728,c,u,Front
P1,70.8349,54.7963,cuxin,89.55566733,c,u,Back
P1,68.723,54.1494,cuxin,87.49290399,c,u,Back
P1,66.6303,53.7299,cuxin,85.59497083,c,u,Back
P1,64.7641,51.791,cuxin,82.92584838,c,u,Back
P1,63.0393,49.7994,cuxin,80.33637772,c,u,Back
P1,61.307,48.4516,cuxin,78.14157531,c,u,Back
P1,59.6486,47.1142,cuxin,76.01120525,c,u,Back
P1,58.1736,45.4059,cuxin,73.79609401,c,u,Back
P1,56.7603,43.8099,cuxin,71.701039,c,u,Back
P1,55.2638,42.6528,cuxin,69.80937572,c,u,Back
P1,53.7029,41.7468,cuxin,68.02056144,c,u,Back
P1,52.3754,40.3961,cuxin,66.14399005,c,u,Back
P1,51.0943,39.0648,cuxin,64.31707465,c,u,Back
P1,49.851,37.7566,cuxin,62.5354543,c,u,Back
P1,48.6961,36.384,cuxin,60.78738036,c,u,Back
P1,47.2977,35.4356,cuxin,59.09952769,c,u,Back
P1,46.1229,34.1875,cuxin,57.41173278,c,u,
P1,44.7969,33.1607,cuxin,55.73503632,c,u,
P1,43.7759,31.7842,cuxin,54.09773369,c,u,
P1,42.8024,30.3974,cuxin,52.49807018,c,u,
P1,41.7961,29.0788,cuxin,50.91650601,c,u,
P1,119.4256,45.8875,suxing,127.9380186,s,u,
P1,117.4505,47.5641,suxing,126.7160746,s,u,
P1,115.4386,49.1818,suxing,125.4787624,s,u,
P1,113.7319,51.1567,suxing,124.7074698,s,u,
P1,111.9941,53.1487,suxing,123.9655708,s,u,
P1,110.5194,55.5956,suxing,123.7150295,s,u,Front
P1,108.6845,57.6465,suxing,123.0261741,s,u,Front
P1,105.9737,58.3132,suxing,120.9580687,s,u,Front
P1,103.6545,59.5847,suxing,119.5599927,s,u,Front
P1,101.0163,60.2006,suxing,117.5942393,s,u,Front
P1,98.4325,60.8247,suxing,115.7091232,s,u,Front
P1,95.7276,61.0411,suxing,113.5332079,s,u,Front
P1,92.9878,60.9672,suxing,111.1923128,s,u,Front
P1,90.4361,61.2543,suxing,109.2280983,s,u,Front
P1,87.7935,61.0505,suxing,106.9339151,s,u,Front
P1,85.4346,61.8237,suxing,105.4572935,s,u,Front
P1,82.9811,62.1784,suxing,103.6919302,s,u,Front
P1,80.3178,60.9701,suxing,100.8379992,s,u,Front
P1,77.905,61.0551,suxing,98.9793628,s,u,Front
P1,75.4178,59.6739,suxing,96.17077986,s,u,Front
P1,73.0769,59.6937,suxing,94.35873639,s,u,Front
P1,70.7394,59.6721,suxing,92.54632478,s,u,Back
P1,68.4373,59.0063,suxing,90.36264422,s,u,Back
P1,66.1803,58.3114,suxing,88.2046001,s,u,Back
P1,63.9455,57.7262,suxing,86.1472062,s,u,Back
P1,61.7702,56.9255,suxing,84.00041761,s,u,Back
P1,59.6803,55.8865,suxing,81.76208834,s,u,Back
P1,57.8562,54.0023,suxing,79.1428347,s,u,Back
P1,56.3302,51.5,suxing,76.32392438,s,u,Back
P1,54.6032,50.0487,suxing,74.07011423,s,u,Back
P1,53.2107,47.914,suxing,71.60398027,s,u,Back
P1,52.0087,45.6317,suxing,69.18928328,s,u,Back
P1,50.918,43.4103,suxing,66.91111171,s,u,Back
P1,50.132,40.871,suxing,64.68118788,s,u,Back
P1,49.2598,38.7687,suxing,62.68604307,s,u,Back
P1,48.3983,36.8508,suxing,60.83072335,s,u,Back
P1,47.4519,35.2135,suxing,59.09038328,s,u,Back
P1,46.671,33.4607,suxing,57.4264807,s,u,
P1,45.6999,32.0562,suxing,55.82186685,s,u,
P1,44.8539,30.5662,suxing,54.27858627,s,u,
P1,44.0646,29.0792,suxing,52.79478048,s,u,
P1,43.1275,27.793,suxing,51.30723248,s,u,
P2,126.2452,52.4731,shuben,136.7160442,sh,u,
P2,124.1383,54.5487,shuben,135.594536,sh,u,
P2,122.3157,56.9517,shuben,134.9245219,sh,u,
P2,120.4707,59.3993,shuben,134.3185259,sh,u,
P2,118.16,61.3239,shuben,133.1255284,sh,u,
P2,115.6878,63.0373,shuben,131.7473653,sh,u,Front
P2,113.2087,64.7381,shuben,130.4117761,sh,u,Front
P2,110.6839,66.3762,shuben,129.0609377,sh,u,Front
P2,107.7661,67.3018,shuben,127.0553603,sh,u,Front
P2,105.1432,68.7356,shuben,125.6171772,sh,u,Front
P2,102.2721,69.6294,shuben,123.724839,sh,u,Front
P2,99.382,70.406,shuben,121.7940342,sh,u,Front
P2,96.636,71.5187,shuben,120.2224644,sh,u,Front
P2,93.9341,72.8188,shuben,118.8536612,sh,u,Front
P2,91.1424,73.9206,shuben,117.350723,sh,u,Front
P2,88.1325,74.1547,shuben,115.179239,sh,u,Front
P2,85.1342,74.2686,shuben,112.9763557,sh,u,Front
P2,82.1393,74.1754,shuben,110.6745435,sh,u,Front
P2,79.1302,73.5287,shuben,108.0187867,sh,u,Front
P2,76.191,72.8204,shuben,105.3939236,sh,u,Front
P2,73.3136,71.7849,shuben,102.6058274,sh,u,Front
P2,70.5222,70.7625,shuben,99.90351395,sh,u,Back
P2,67.7871,70.061,shuben,97.48658701,sh,u,Back
P2,65.1875,68.419,shuben,94.50169161,sh,u,Back
P2,62.708,66.6973,shuben,91.54683551,sh,u,Back
P2,60.4444,64.3702,shuben,88.30089546,sh,u,Back
P2,58.3268,62.0723,shuben,85.17620575,sh,u,Back
P2,56.362,59.7449,shuben,82.13481673,sh,u,Back
P2,54.9183,56.1679,shuben,78.55477494,sh,u,Back
P2,53.3564,53.6547,shuben,75.66856846,sh,u,Back
P2,51.7819,51.5756,shuben,73.08493472,sh,u,Back
P2,50.314,49.518,shuben,70.59412808,sh,u,Back
P2,49.0737,47.2246,shuben,68.10573307,sh,u,Back
P2,47.8016,45.2448,shuben,65.81857557,sh,u,Back
P2,46.7505,43.064,shuben,63.56191742,sh,u,Back
P2,45.7212,41.0471,shuben,61.44340931,sh,u,Back
P2,44.615,39.2982,shuben,59.45457718,sh,u,Back
P2,43.7258,37.3657,shuben,57.51644219,sh,u,
P2,42.1534,36.394,shuben,55.69050518,sh,u,
P2,41.1956,34.6994,shuben,53.86210003,sh,u,
P2,40.0841,33.2364,shuben,52.07104145,sh,u,
P2,38.979,31.7991,shuben,50.30452467,sh,u,
P2,124.2062,50.504,churu,134.0814459,ch,u,
P2,122.5479,52.8877,churu,133.4732056,ch,u,
P2,120.6296,55.0467,churu,132.5957751,ch,u,
P2,118.4353,56.9097,churu,131.3987604,ch,u,
P2,116.3171,58.8805,churu,130.3709363,ch,u,
P2,114.3473,61.1071,churu,129.6510034,ch,u,Front
P2,112.3331,63.3656,churu,128.9725731,ch,u,Front
P2,110.2327,65.6038,churu,128.2774599,ch,u,Front
P2,107.3502,66.5212,churu,126.2898867,ch,u,Front
P2,104.5716,67.5535,churu,124.4937544,ch,u,Front
P2,101.9806,68.9611,churu,123.1083916,ch,u,Front
P2,99.4264,70.5199,churu,121.8961251,ch,u,Front
P2,96.7361,71.8082,churu,120.4752698,ch,u,Front
P2,94.0191,73.0996,churu,119.0930002,ch,u,Front
P2,90.9624,73.2288,churu,116.7759194,ch,u,Front
P2,88.0646,73.8442,churu,114.9275409,ch,u,Front
P2,85.0109,73.5763,churu,112.4292001,ch,u,Front
P2,81.9499,72.802,churu,109.6171397,ch,u,Front
P2,79.0315,72.5239,churu,107.2645984,ch,u,Front
P2,76.1324,71.8226,churu,104.6643597,ch,u,Front
P2,73.3009,71.1335,churu,102.1420421,ch,u,Front
P2,70.5607,68.7969,churu,98.54859631,ch,u,Back
P2,67.9983,66.4704,churu,95.08986738,ch,u,Back
P2,65.6084,64.1338,churu,91.7475147,ch,u,Back
P2,63.4212,61.5272,churu,88.36201078,ch,u,Back
P2,61.4129,58.9318,churu,85.11463645,ch,u,Back
P2,59.5297,56.5749,churu,82.12493222,ch,u,Back
P2,57.895,53.8534,churu,79.06971428,ch,u,Back
P2,56.1762,52.0093,churu,76.55542262,ch,u,Back
P2,54.6032,50.0487,churu,74.07011423,ch,u,Back
P2,52.9472,48.5893,churu,71.86324556,ch,u,Back
P2,51.3252,47.1991,churu,69.72826684,ch,u,Back
P2,49.7824,45.759,churu,67.61784846,ch,u,Back
P2,48.1391,44.6114,churu,65.63192789,ch,u,Back
P2,46.728,43.1025,churu,63.57146758,ch,u,Back
P2,45.3863,41.572,churu,61.54792776,ch,u,Back
P2,43.944,40.2644,churu,59.60114968,ch,u,Back
P2,42.6684,38.7676,churu,57.6499711,ch,u,
P2,41.4443,37.2614,churu,55.73187537,ch,u,
P2,40.1176,35.9174,churu,53.84683326,ch,u,
P2,38.7881,34.5899,churu,51.97093306,ch,u,
P2,37.4831,33.2437,churu,50.10116142,ch,u,
P2,120.5698,46.9924,zadao,129.4038729,z,a,
P2,117.4594,47.5734,zadao,126.7278148,z,a,
P2,115.5987,49.3627,zadao,125.6969991,z,a,
P2,113.599,50.9942,zadao,124.519642,z,a,
P2,111.3229,52.2589,zadao,122.9787815,z,a,
P2,109.2872,53.8214,zadao,121.8213248,z,a,Front
P2,107.0811,55.1332,zadao,120.4409885,z,a,Front
P2,105.1866,56.9659,zadao,119.6216309,z,a,Front
P2,103.0912,58.5275,zadao,118.5464625,z,a,Front
P2,100.9531,60.0698,zadao,117.4730151,z,a,Front
P2,98.4325,60.8247,zadao,115.7091232,z,a,Front
P2,96.0799,61.9441,zadao,114.3171847,z,a,Front
P2,93.4676,62.3549,zadao,112.3580251,z,a,Front
P2,90.9432,62.931,zadao,110.5937448,z,a,Front
P2,88.5135,63.8174,zadao,109.1205765,z,a,Front
P2,86.0383,64.5829,zadao,107.5803887,z,a,Front
P2,83.4758,64.9564,zadao,105.7711827,z,a,Front
P2,80.9231,65.3581,zadao,104.0203314,z,a,Front
P2,78.3239,65.3203,zadao,101.9871311,z,a,Front
P2,75.749,65.3046,zadao,100.0130081,z,a,Front
P2,73.1856,65.2439,zadao,98.04539018,z,a,Front
P2,70.6308,65.2152,zadao,96.13392856,z,a,Back
P2,68.0931,64.8581,zadao,94.03852085,z,a,Back
P2,65.5713,64.5117,zadao,91.9856229,z,a,Back
P2,63.1062,63.8109,zadao,89.74532543,z,a,Back
P2,60.7833,62.4673,zadao,87.15946953,z,a,Back
P2,58.6139,60.7602,zadao,84.423878,z,a,Back
P2,56.6206,58.7512,zadao,81.59409198,z,a,Back
P2,54.8275,56.468,zadao,78.70635159,z,a,Back
P2,53.3221,53.7539,zadao,75.71478134,z,a,Back
P2,51.5184,52.2509,zadao,73.37780379,z,a,Back
P2,49.9725,50.301,zadao,70.90445231,z,a,Back
P2,48.6398,48.1219,zadao,68.42183426,z,a,Back
P2,47.0388,46.6765,zadao,66.26721933,z,a,Back
P2,45.7095,44.846,zadao,64.03531921,z,a,Back
P2,44.5486,42.8851,zadao,61.83615095,z,a,Back
P2,43.428,41.0074,zadao,59.72937333,z,a,Back
P2,42.1185,39.4967,zadao,57.74043084,z,a,
P2,40.6697,38.2089,zadao,55.80272876,z,a,
P2,39.5437,36.5657,zadao,53.85865414,z,a,
P2,38.1625,35.2433,zadao,51.94676699,z,a,
P2,36.9907,33.7193,zadao,50.0530027,z,a,
P2,123.3641,49.6908,siji,132.9957773,s,i,
P2,121.1107,51.3867,siji,131.561372,s,i,
P2,119.1169,53.3376,siji,130.5133535,s,i,
P2,116.9561,55.1004,siji,129.2856659,s,i,
P2,114.6639,56.6886,siji,127.911717,s,i,
P2,112.4227,58.336,siji,126.6568292,s,i,Front
P2,110.0521,59.7901,siji,125.2450429,s,i,Front
P2,107.4398,60.8229,siji,123.4614749,s,i,Front
P2,104.8778,61.8808,siji,121.7726831,s,i,Front
P2,102.4769,63.2212,siji,120.409448,s,i,Front
P2,99.7691,63.8897,siji,118.4726428,s,i,Front
P2,97.1371,64.6531,siji,116.6860726,s,i,Front
P2,94.6072,65.651,siji,115.1545748,s,i,Front
P2,92.1091,66.7853,siji,113.7732948,s,i,Front
P2,89.2914,66.807,siji,111.5173949,s,i,Front
P2,86.6592,67.4209,siji,109.7970614,s,i,Front
P2,84.0694,68.2894,siji,108.3102311,s,i,Front
P2,81.3073,68.1434,siji,106.0867569,s,i,Front
P2,78.6479,68.618,siji,104.3739532,s,i,Front
P2,75.9796,69.2255,siji,102.7865238,s,i,Front
P2,73.2685,69.4814,siji,100.9749377,s,i,Front
P2,70.5415,69.7761,siji,99.22100258,s,i,Back
P2,67.8453,69.0719,siji,96.81896561,s,i,Back
P2,65.1875,68.419,siji,94.50169161,s,i,Back
P2,62.6196,67.3384,siji,91.95474114,s,i,Back
P2,60.2003,65.7408,siji,89.13994001,s,i,Back
P2,57.9577,63.7597,siji,86.16492519,s,i,Back
P2,55.8046,61.8869,siji,83.33151728,s,i,Back
P2,53.66,60.3279,siji,80.73940251,s,i,Back
P2,51.8399,58.0408,siji,77.82101064,s,i,Back
P2,50.1722,55.7007,siji,74.96544293,s,i,Back
P2,48.5687,53.5202,siji,72.27261188,s,i,Back
P2,47.0491,51.4118,siji,69.6906808,s,i,Back
P2,45.3319,49.8801,siji,67.40182144,s,i,Back
P2,44.218,47.3991,siji,64.82211201,s,i,Back
P2,43.0588,45.2203,siji,62.4414589,s,i,Back
P2,41.8767,43.2411,siji,60.19510555,s,i,Back
P2,41.0966,40.8516,siji,57.94638689,s,i,
P2,40.2519,38.7199,siji,55.85200184,s,i,
P2,39.4856,36.6314,siji,53.86067279,s,i,
P2,38.635,34.7498,siji,51.96356247,s,i,
P2,37.8152,32.923,siji,50.13893976,s,i,
P2,124.0955,50.3971,chifan,133.9386457,ch,i,
P2,122.2246,52.5501,chifan,133.0427219,ch,i,
P2,120.1778,54.5362,chifan,131.9731061,ch,i,
P2,117.6953,56.0045,chifan,130.3406601,ch,i,
P2,115.4901,57.784,chifan,129.1392808,ch,i,
P2,113.1577,59.3944,chifan,127.7981214,ch,i,Front
P2,110.8248,61.0014,chifan,126.5041782,ch,i,Front
P2,108.681,62.9476,chifan,125.5944271,ch,i,Front
P2,106.1276,64.2264,chifan,124.0487724,ch,i,Front
P2,103.8097,65.9778,chifan,123.0021297,ch,i,Front
P2,101.1609,67.0812,chifan,121.3812798,ch,i,Front
